crop,temperature,humidity,rainfall,wind_speed,soil_ph,n_content,p_content,k_content,crop_health_score,health_status,risk_level,primary_risk_factor
Sugarcane,40.52,12.29,445.11,55.37,6.91,126.3,66.2,89.4,5.0,High Risk,High,Rainfall Deviation
Sugarcane,22.92,93.33,151.32,16.83,6.51,76.8,54.9,99.9,83.7,Healthy,Low,Humidity Deviation
Sugarcane,33.59,80.15,172.27,6.3,5.56,91.3,79.1,76.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.0,78.99,172.18,7.59,5.58,69.0,56.6,89.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,39.48,98.56,360.43,33.85,7.77,23.4,65.2,77.4,29.6,High Risk,High,Rainfall Deviation
Sugarcane,25.82,78.18,131.21,8.99,5.67,112.0,80.6,101.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,24.3,58.62,104.78,20.98,8.16,132.9,24.5,34.4,92.3,Healthy,Low,Humidity Deviation
Sugarcane,32.68,65.12,112.72,13.07,6.19,31.1,38.8,43.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,37.99,58.56,64.0,26.54,7.13,34.2,66.0,88.8,67.7,At Risk,Moderate,Rainfall Deviation
Sugarcane,25.22,65.97,159.13,16.08,7.49,92.8,77.7,46.0,98.0,Healthy,Low,Optimal Conditions
Sugarcane,22.18,10.19,365.98,45.51,6.96,58.3,69.9,90.1,14.7,High Risk,High,Rainfall Deviation
Sugarcane,27.56,70.75,112.89,16.29,5.63,38.1,18.4,101.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,31.31,65.89,178.64,18.69,6.86,116.5,66.5,98.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.59,98.0,238.41,21.68,8.21,128.4,51.0,110.1,72.8,At Risk,Moderate,Humidity Deviation
Sugarcane,26.53,69.65,166.23,12.52,7.35,102.3,11.8,20.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.62,89.84,163.7,10.86,7.09,126.4,35.9,41.0,92.7,Healthy,Low,Humidity Deviation
Sugarcane,29.92,83.28,90.77,17.28,6.46,54.8,46.4,50.4,96.8,Healthy,Low,Optimal Conditions
Sugarcane,28.81,63.87,63.86,30.14,6.8,97.6,31.2,31.4,86.0,Healthy,Low,Rainfall Deviation
Sugarcane,39.18,18.48,2.82,43.21,6.11,109.2,13.4,102.3,7.0,High Risk,High,Rainfall Deviation
Sugarcane,8.85,19.56,406.23,33.63,8.16,102.6,86.1,74.0,5.0,High Risk,High,Temperature Deviation
Sugarcane,12.28,23.51,451.88,37.64,5.55,139.7,19.8,72.0,5.0,High Risk,High,Temperature Deviation
Sugarcane,29.92,92.97,148.52,12.53,7.94,91.9,78.0,106.1,88.0,Healthy,Low,Humidity Deviation
Sugarcane,25.65,98.0,155.92,25.43,6.95,79.6,34.0,110.0,80.5,Healthy,Low,Humidity Deviation
Sugarcane,33.57,72.53,188.06,15.93,5.79,119.8,64.6,18.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,30.99,78.25,174.67,15.8,7.35,111.9,56.0,42.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,41.29,91.79,429.73,37.59,6.53,137.8,78.9,19.7,20.8,High Risk,High,Rainfall Deviation
Sugarcane,31.42,59.91,229.27,11.16,7.57,33.2,63.6,96.8,88.0,Healthy,Low,Humidity Deviation
Sugarcane,33.21,97.42,80.11,14.37,7.85,103.6,19.0,66.9,74.4,At Risk,Moderate,Humidity Deviation
Sugarcane,37.79,90.27,100.39,23.21,6.85,43.8,21.2,27.9,81.0,Healthy,Low,Temperature Deviation
Sugarcane,9.82,88.38,0.8,47.51,7.23,115.8,80.1,68.6,5.0,High Risk,High,Temperature Deviation
Sugarcane,37.09,94.27,109.92,20.75,7.91,34.4,82.8,103.9,77.7,Healthy,Low,Humidity Deviation
Sugarcane,38.11,53.7,136.32,31.91,6.17,128.1,17.6,89.5,74.0,At Risk,Moderate,Humidity Deviation
Sugarcane,27.3,83.93,126.32,15.1,6.0,31.2,37.1,80.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.3,79.17,110.28,11.7,8.14,67.6,44.7,92.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,37.68,98.0,137.09,23.87,7.32,90.0,24.7,78.4,69.8,At Risk,Moderate,Humidity Deviation
Sugarcane,30.7,76.08,165.53,18.43,7.88,137.7,88.1,96.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,41.8,94.18,462.92,36.8,6.97,124.4,10.7,89.6,16.3,High Risk,High,Rainfall Deviation
Sugarcane,26.29,65.24,189.66,18.68,5.67,82.6,22.2,94.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.23,45.02,250.99,26.09,7.56,32.6,31.7,22.0,65.8,At Risk,Moderate,Humidity Deviation
Sugarcane,25.74,82.61,123.99,19.55,7.17,48.5,49.8,38.0,98.0,Healthy,Low,Optimal Conditions
Sugarcane,40.85,92.86,6.71,38.1,7.98,100.1,26.4,48.6,27.5,High Risk,High,Rainfall Deviation
Sugarcane,23.96,52.34,257.84,24.89,6.1,63.2,48.2,78.5,73.1,At Risk,Moderate,Humidity Deviation
Sugarcane,34.51,63.1,234.7,16.13,7.24,77.6,33.1,68.6,90.8,Healthy,Low,Rainfall Deviation
Sugarcane,31.04,67.31,173.1,7.67,8.29,118.8,37.5,59.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.44,72.61,175.52,5.28,5.88,63.8,18.7,78.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.46,80.23,121.63,12.26,6.77,107.0,42.1,18.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,29.13,84.49,188.12,7.72,7.53,132.4,10.7,90.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,35.24,66.39,162.85,28.45,8.27,76.7,87.6,72.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,23.32,77.12,142.57,28.85,6.65,22.7,60.9,92.8,97.6,Healthy,Low,Optimal Conditions
Sugarcane,29.24,84.84,157.63,10.27,7.26,41.6,25.9,112.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.42,75.88,189.97,16.72,5.62,103.2,50.3,64.9,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.46,92.49,53.25,21.45,8.25,82.8,24.6,17.3,72.4,At Risk,Moderate,Rainfall Deviation
Sugarcane,34.1,84.93,194.54,15.94,7.06,90.9,53.1,89.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,31.36,67.43,126.57,17.54,8.03,84.7,12.5,112.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,22.36,65.76,238.33,29.55,5.52,117.6,38.0,90.4,86.6,Healthy,Low,Rainfall Deviation
Sugarcane,30.67,77.94,140.5,12.69,7.53,77.2,11.1,16.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,29.47,52.62,118.46,15.41,6.4,57.0,39.0,120.0,85.1,Healthy,Low,Humidity Deviation
Sugarcane,27.95,58.93,217.13,25.49,7.72,113.8,18.3,44.3,89.3,Healthy,Low,Humidity Deviation
Sugarcane,34.28,74.75,111.11,9.34,7.94,121.6,82.0,55.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,30.81,63.74,85.05,31.79,6.93,33.9,47.6,34.1,93.3,Healthy,Low,Rainfall Deviation
Sugarcane,26.26,49.6,210.8,31.83,7.57,113.2,12.1,67.2,79.4,Healthy,Low,Humidity Deviation
Sugarcane,26.02,52.34,37.85,31.64,7.9,99.2,68.8,22.6,63.1,At Risk,Moderate,Rainfall Deviation
Sugarcane,25.12,66.75,154.74,8.23,7.91,73.5,65.6,83.6,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.67,71.85,179.67,13.79,6.21,118.1,14.4,88.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.04,83.55,175.0,11.63,5.92,116.8,46.9,22.9,98.0,Healthy,Low,Optimal Conditions
Sugarcane,18.1,53.37,99.47,30.09,6.83,130.5,36.7,38.8,65.2,At Risk,Moderate,Temperature Deviation
Sugarcane,32.43,57.23,157.62,30.5,7.04,94.4,63.2,73.9,90.7,Healthy,Low,Humidity Deviation
Sugarcane,44.21,95.57,6.82,44.15,7.35,135.4,43.8,95.3,5.0,High Risk,High,Temperature Deviation
Sugarcane,33.79,77.66,162.9,7.14,5.61,104.2,19.4,28.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.08,77.51,142.2,8.99,6.73,121.3,84.2,66.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,29.67,53.66,108.2,18.41,6.66,61.8,28.8,63.1,86.4,Healthy,Low,Humidity Deviation
Sugarcane,34.34,43.66,122.19,30.74,6.77,80.0,86.9,63.1,74.4,At Risk,Moderate,Humidity Deviation
Sugarcane,23.78,98.0,205.7,31.12,6.26,109.3,43.5,66.0,78.6,Healthy,Low,Humidity Deviation
Sugarcane,15.15,18.19,311.06,54.66,6.83,86.8,89.6,114.9,5.0,High Risk,High,Temperature Deviation
Sugarcane,33.56,72.81,107.12,13.64,8.24,136.9,20.1,96.0,98.0,Healthy,Low,Optimal Conditions
Sugarcane,43.94,11.14,2.63,45.51,6.09,54.1,83.6,59.9,5.0,High Risk,High,Temperature Deviation
Sugarcane,33.36,98.0,123.95,11.77,7.3,130.6,34.0,75.8,80.5,Healthy,Low,Humidity Deviation
Sugarcane,12.5,16.22,6.22,46.59,6.98,59.1,29.5,80.5,5.0,High Risk,High,Temperature Deviation
Sugarcane,34.02,74.83,151.18,11.25,7.71,71.0,31.5,105.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.5,80.37,100.56,13.39,6.38,122.9,81.8,79.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,39.09,86.83,120.86,16.98,8.2,117.5,77.0,16.6,80.9,Healthy,Low,Temperature Deviation
Sugarcane,20.98,12.42,5.01,29.62,8.15,35.8,38.1,47.0,26.2,High Risk,High,Rainfall Deviation
Sugarcane,41.25,23.79,4.18,59.0,6.48,54.9,58.1,96.4,5.0,High Risk,High,Rainfall Deviation
Sugarcane,40.26,72.47,63.14,16.29,5.68,135.7,59.9,33.2,66.1,At Risk,Moderate,Temperature Deviation
Sugarcane,28.07,71.15,127.93,12.02,8.06,88.2,51.7,99.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.17,74.92,170.53,12.28,5.96,131.6,36.3,97.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,43.54,92.08,313.06,49.24,6.19,42.2,28.4,42.7,11.2,High Risk,High,Temperature Deviation
Sugarcane,31.24,67.32,138.74,14.38,6.31,27.8,16.5,28.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,38.04,98.49,396.22,52.28,6.4,71.6,48.4,112.3,5.0,High Risk,High,Rainfall Deviation
Sugarcane,26.17,79.11,157.76,8.77,6.31,64.1,46.0,100.9,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.88,73.26,123.05,12.63,7.35,25.4,67.3,94.9,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.85,69.08,179.66,9.08,7.73,84.9,71.4,73.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.02,79.31,148.41,14.56,7.22,63.0,43.9,48.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,14.78,92.23,406.85,45.56,5.95,21.8,66.1,72.8,5.0,High Risk,High,Rainfall Deviation
Sugarcane,38.68,98.0,195.0,27.42,6.39,50.4,51.2,119.7,65.8,At Risk,Moderate,Humidity Deviation
Sugarcane,21.86,17.24,397.55,54.92,6.58,33.8,77.4,67.3,5.0,High Risk,High,Rainfall Deviation
Sugarcane,25.27,68.18,175.1,15.66,6.07,121.6,32.5,98.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.33,43.09,212.98,26.76,6.15,136.0,59.8,15.6,71.1,At Risk,Moderate,Humidity Deviation
Sugarcane,28.8,81.18,130.51,9.97,5.7,54.0,67.4,81.6,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.26,72.54,174.38,17.49,5.54,59.5,43.9,110.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.14,45.77,184.53,20.12,7.34,51.3,11.8,29.8,76.9,Healthy,Low,Humidity Deviation
Sugarcane,27.1,80.29,110.67,18.76,8.01,129.1,69.2,26.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.45,84.75,133.3,13.78,7.68,130.5,70.4,85.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,23.91,47.65,164.97,13.21,6.52,101.7,69.4,100.4,78.9,Healthy,Low,Humidity Deviation
Sugarcane,24.39,84.49,101.43,19.41,7.82,129.4,41.0,35.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.12,61.7,91.39,29.59,5.53,137.2,60.0,30.9,93.0,Healthy,Low,Optimal Conditions
Sugarcane,29.92,69.7,130.12,8.68,7.32,86.4,16.2,70.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,28.4,92.22,64.91,12.37,6.71,45.7,44.4,119.1,76.9,Healthy,Low,Rainfall Deviation
Sugarcane,27.45,98.0,202.9,10.43,6.29,26.4,82.0,91.1,79.9,Healthy,Low,Humidity Deviation
Sugarcane,42.22,20.54,480.83,44.91,6.27,93.9,27.4,96.1,5.0,High Risk,High,Rainfall Deviation
Sugarcane,33.79,82.23,136.24,10.79,7.46,30.8,16.5,29.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,25.84,78.84,257.3,17.46,7.31,87.5,70.9,105.9,88.5,Healthy,Low,Rainfall Deviation
Sugarcane,22.07,95.01,114.59,12.87,7.5,101.7,89.4,81.0,78.2,Healthy,Low,Humidity Deviation
Sugarcane,48.52,91.19,2.54,49.87,7.93,137.1,86.2,49.2,5.0,High Risk,High,Temperature Deviation
Sugarcane,25.2,69.95,188.24,10.41,7.24,99.9,72.5,34.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,28.93,72.3,198.29,17.52,6.84,125.5,37.8,97.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.5,74.13,110.75,9.1,6.63,109.9,15.8,84.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,24.72,65.02,222.84,22.62,8.29,139.3,43.9,81.7,95.4,Healthy,Low,Optimal Conditions
Sugarcane,28.1,55.81,213.52,18.59,6.48,71.8,69.4,67.7,86.3,Healthy,Low,Humidity Deviation
Sugarcane,44.89,91.09,409.52,25.42,5.83,130.9,77.9,66.0,11.3,High Risk,High,Rainfall Deviation
Sugarcane,31.78,92.92,91.03,17.38,7.46,76.8,51.4,77.2,85.0,Healthy,Low,Humidity Deviation
Sugarcane,33.47,51.51,144.95,25.04,7.68,86.2,24.5,60.2,83.8,Healthy,Low,Humidity Deviation
Sugarcane,25.48,82.76,197.67,27.15,7.13,137.1,76.2,119.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.38,86.63,141.18,20.11,6.34,95.5,65.4,56.8,97.6,Healthy,Low,Optimal Conditions
Sugarcane,25.04,81.91,105.65,13.88,6.01,47.5,31.9,19.0,98.0,Healthy,Low,Optimal Conditions
Sugarcane,31.16,74.97,179.73,5.92,7.99,139.6,11.3,116.6,98.0,Healthy,Low,Optimal Conditions
Sugarcane,31.62,70.85,152.18,12.66,6.51,106.1,58.0,68.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,19.78,17.75,2.31,35.92,5.83,74.8,88.7,69.0,19.7,High Risk,High,Rainfall Deviation
Sugarcane,38.87,98.0,39.73,26.22,7.56,79.6,13.7,75.9,43.9,High Risk,High,Rainfall Deviation
Sugarcane,27.03,91.3,62.57,19.4,8.02,74.5,25.8,31.8,77.4,Healthy,Low,Rainfall Deviation
Sugarcane,24.74,98.0,166.26,19.04,6.39,36.9,40.3,85.6,80.5,Healthy,Low,Humidity Deviation
Sugarcane,30.38,76.86,158.71,12.94,5.83,46.2,74.0,67.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,17.04,72.9,172.64,22.93,7.12,85.2,37.1,89.2,75.6,Healthy,Low,Temperature Deviation
Sugarcane,41.66,10.59,1.56,28.12,7.12,98.0,51.3,34.2,8.9,High Risk,High,Rainfall Deviation
Sugarcane,18.73,88.02,235.48,15.39,6.62,59.5,71.7,111.2,69.9,At Risk,Moderate,Temperature Deviation
Sugarcane,19.59,19.65,0.07,27.64,7.89,69.6,66.0,86.6,19.6,High Risk,High,Rainfall Deviation
Sugarcane,33.05,57.25,202.63,28.84,8.03,79.9,45.8,94.9,90.2,Healthy,Low,Humidity Deviation
Sugarcane,21.61,82.86,200.32,17.13,7.58,44.4,26.2,88.1,91.6,Healthy,Low,Temperature Deviation
Sugarcane,48.88,88.1,318.36,53.17,6.95,102.2,83.2,71.8,5.0,High Risk,High,Temperature Deviation
Sugarcane,18.92,51.54,93.68,29.63,6.74,91.7,12.6,64.3,63.9,At Risk,Moderate,Temperature Deviation
Sugarcane,36.98,58.93,129.87,15.43,7.57,113.7,41.8,55.3,84.8,Healthy,Low,Temperature Deviation
Sugarcane,32.26,65.42,111.05,15.23,5.77,116.2,53.2,31.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,35.21,57.12,190.08,27.05,7.32,48.1,21.7,81.0,89.7,Healthy,Low,Humidity Deviation
Sugarcane,31.4,87.56,80.75,24.69,7.1,121.6,59.7,81.6,89.4,Healthy,Low,Rainfall Deviation
Sugarcane,28.57,71.89,101.14,9.7,6.86,92.0,84.8,40.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.56,83.84,148.8,6.73,6.86,33.1,80.7,89.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.75,77.76,195.33,19.71,5.51,34.4,53.8,115.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,50.14,96.9,393.15,27.59,6.64,60.5,72.8,58.1,5.0,High Risk,High,Temperature Deviation
Sugarcane,30.85,63.06,202.73,11.83,5.82,84.3,50.9,43.5,97.1,Healthy,Low,Optimal Conditions
Sugarcane,18.84,11.0,3.99,29.6,7.73,34.3,42.6,49.0,18.3,High Risk,High,Rainfall Deviation
Sugarcane,35.77,98.0,91.51,14.33,8.19,49.4,29.8,114.1,74.5,At Risk,Moderate,Humidity Deviation
Sugarcane,37.63,10.93,7.72,52.56,5.63,32.8,75.2,80.5,5.0,High Risk,High,Rainfall Deviation
Sugarcane,28.45,75.77,184.36,5.91,7.17,106.0,88.2,99.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,31.81,80.27,172.97,17.3,8.03,31.8,18.4,98.6,98.0,Healthy,Low,Optimal Conditions
Sugarcane,24.64,73.02,181.99,6.9,7.38,20.4,18.8,51.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.3,82.28,175.56,8.64,6.97,42.1,32.5,69.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,38.68,98.0,89.95,22.26,7.18,136.2,78.4,36.6,62.3,At Risk,Moderate,Humidity Deviation
Sugarcane,25.8,87.85,221.54,25.7,7.36,20.8,21.4,38.4,91.4,Healthy,Low,Optimal Conditions
Sugarcane,25.61,73.21,107.52,16.25,7.71,88.9,17.2,108.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,19.79,11.8,4.79,53.82,8.0,25.8,24.9,46.1,5.0,High Risk,High,Rainfall Deviation
Sugarcane,29.34,80.98,195.12,18.34,6.78,96.4,28.5,57.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,16.12,88.68,477.22,38.69,6.62,111.8,50.0,91.2,21.3,High Risk,High,Rainfall Deviation
Sugarcane,31.31,61.55,94.45,23.92,6.11,97.7,83.8,15.5,93.9,Healthy,Low,Optimal Conditions
Sugarcane,26.01,56.95,123.11,20.0,6.79,100.4,30.4,93.9,90.3,Healthy,Low,Humidity Deviation
Sugarcane,28.35,78.12,182.84,16.87,7.52,63.1,19.8,37.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,18.0,96.75,428.77,35.04,6.2,20.6,41.7,65.9,21.3,High Risk,High,Rainfall Deviation
Sugarcane,35.52,81.47,83.94,31.36,7.04,41.9,77.3,56.5,92.3,Healthy,Low,Rainfall Deviation
Sugarcane,38.67,89.31,5.74,36.19,6.61,49.8,13.1,48.5,44.1,High Risk,High,Rainfall Deviation
Sugarcane,26.85,90.97,231.01,16.95,7.74,105.8,73.3,113.4,84.8,Healthy,Low,Humidity Deviation
Sugarcane,39.13,48.85,91.79,31.94,7.34,130.7,44.9,89.6,61.2,At Risk,Moderate,Humidity Deviation
Sugarcane,30.86,98.0,38.14,11.46,6.78,108.5,22.6,43.5,58.8,At Risk,Moderate,Rainfall Deviation
Sugarcane,28.39,69.5,135.26,15.93,7.21,29.7,61.0,65.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,34.02,94.35,435.78,50.53,5.52,108.1,20.5,39.0,22.7,High Risk,High,Rainfall Deviation
Sugarcane,26.72,80.96,113.25,19.91,6.42,130.6,25.2,34.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,19.3,88.98,187.32,18.14,7.75,58.5,46.7,90.7,77.6,Healthy,Low,Temperature Deviation
Sugarcane,32.73,78.23,141.05,12.56,8.21,99.4,82.4,33.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,41.27,94.51,179.92,29.44,8.02,55.0,22.5,30.7,60.7,At Risk,Moderate,Temperature Deviation
Sugarcane,31.3,47.66,193.11,29.21,6.93,27.0,55.1,98.7,79.2,Healthy,Low,Humidity Deviation
Sugarcane,24.8,68.76,174.61,13.88,7.01,49.9,36.6,116.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.92,76.61,112.33,12.01,8.16,70.2,79.1,41.9,98.0,Healthy,Low,Optimal Conditions
Sugarcane,35.57,45.46,163.55,23.38,6.13,102.5,73.6,62.7,74.3,At Risk,Moderate,Humidity Deviation
Sugarcane,39.31,88.61,342.11,30.59,8.1,102.0,62.4,73.3,48.9,High Risk,High,Rainfall Deviation
Sugarcane,30.83,73.2,114.54,15.34,5.86,42.9,75.4,84.3,98.0,Healthy,Low,Optimal Conditions
Sugarcane,38.69,96.3,206.74,12.41,6.95,67.4,51.5,61.2,67.0,At Risk,Moderate,Humidity Deviation
Sugarcane,39.55,59.96,115.32,18.03,7.07,72.6,32.9,25.0,75.7,Healthy,Low,Temperature Deviation
Sugarcane,37.66,12.2,345.34,54.68,7.12,51.9,31.9,56.0,5.3,High Risk,High,Humidity Deviation
Sugarcane,38.04,89.91,159.66,26.87,7.14,30.3,77.9,72.4,80.5,Healthy,Low,Temperature Deviation
Sugarcane,38.75,22.64,4.88,58.9,8.12,69.4,73.2,83.7,5.0,High Risk,High,Rainfall Deviation
Sugarcane,29.89,79.95,189.59,17.94,5.93,78.6,48.3,109.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.13,77.37,192.16,11.85,7.34,136.7,69.5,22.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.04,71.7,170.59,15.5,8.28,76.4,69.0,20.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,40.84,57.82,151.99,20.93,7.62,27.7,43.3,85.8,68.0,At Risk,Moderate,Temperature Deviation
Sugarcane,27.58,66.29,165.13,19.56,7.82,137.0,77.6,104.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,24.09,78.86,184.04,14.97,6.48,98.3,81.4,55.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,33.76,59.93,139.99,18.36,7.98,50.3,46.3,82.1,93.9,Healthy,Low,Humidity Deviation
Sugarcane,22.63,24.61,4.45,35.64,7.73,136.5,77.2,110.5,30.8,High Risk,High,Rainfall Deviation
Sugarcane,27.32,94.76,210.01,31.66,6.1,105.7,52.7,100.8,83.4,Healthy,Low,Humidity Deviation
Sugarcane,35.55,87.98,203.67,26.0,6.88,28.0,81.2,108.5,92.6,Healthy,Low,Optimal Conditions
Sugarcane,34.05,80.16,140.08,9.97,8.23,105.5,40.3,82.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,21.59,98.0,207.16,10.05,8.21,47.8,83.4,26.4,70.6,At Risk,Moderate,Humidity Deviation
Sugarcane,26.58,84.92,100.46,14.59,7.94,100.7,39.0,115.6,98.0,Healthy,Low,Optimal Conditions
Sugarcane,19.28,92.41,360.4,26.61,7.35,113.0,27.0,43.7,40.3,High Risk,High,Rainfall Deviation
Sugarcane,27.27,67.2,137.03,10.53,7.76,116.1,73.7,74.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,28.52,71.35,158.19,19.07,6.3,75.1,62.4,103.7,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.08,82.7,108.03,14.08,7.91,130.6,11.0,53.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,30.25,77.66,199.98,12.69,7.04,69.7,21.8,46.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.81,75.92,129.62,12.34,6.11,42.2,78.8,114.2,98.0,Healthy,Low,Optimal Conditions
Sugarcane,32.41,74.07,138.9,15.34,6.25,22.5,27.1,34.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.53,74.49,173.58,9.88,6.04,47.7,81.3,36.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,36.35,95.48,5.88,47.14,7.01,38.1,46.9,72.2,27.7,High Risk,High,Rainfall Deviation
Sugarcane,23.43,98.41,1.42,45.63,7.69,35.1,61.1,115.1,27.5,High Risk,High,Rainfall Deviation
Sugarcane,32.18,71.42,181.71,15.46,8.09,105.4,42.8,16.1,98.0,Healthy,Low,Optimal Conditions
Sugarcane,22.85,97.08,93.14,28.84,6.95,47.8,11.2,83.6,75.5,Healthy,Low,Humidity Deviation
Sugarcane,37.12,91.2,59.78,23.85,7.1,86.9,76.1,34.3,68.1,At Risk,Moderate,Rainfall Deviation
Sugarcane,20.17,88.83,75.06,21.99,8.23,103.4,49.3,96.6,72.1,At Risk,Moderate,Temperature Deviation
Sugarcane,31.32,98.0,107.88,31.18,6.74,52.1,14.8,92.0,80.5,Healthy,Low,Humidity Deviation
Sugarcane,24.61,98.0,169.27,12.15,7.3,41.7,30.6,108.3,80.5,Healthy,Low,Humidity Deviation
Sugarcane,30.23,72.95,107.4,10.44,6.64,127.5,36.0,54.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,30.28,51.22,84.21,20.52,7.34,118.8,40.0,111.3,77.9,Healthy,Low,Humidity Deviation
Sugarcane,29.84,84.23,193.82,15.44,6.41,46.3,16.4,89.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,30.62,98.0,53.78,15.26,7.42,123.1,41.0,106.9,64.3,At Risk,Moderate,Humidity Deviation
Sugarcane,26.17,71.59,160.94,10.51,7.38,48.4,66.1,51.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,27.3,56.9,227.87,25.78,7.71,108.0,46.1,31.7,84.7,Healthy,Low,Humidity Deviation
Sugarcane,26.28,72.23,148.93,19.39,8.19,112.4,88.4,119.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,41.68,14.99,376.67,32.75,6.59,81.9,50.5,94.2,7.9,High Risk,High,Rainfall Deviation
Sugarcane,34.41,71.86,130.02,15.28,7.76,65.4,69.7,107.8,98.0,Healthy,Low,Optimal Conditions
Sugarcane,23.52,60.16,86.49,29.02,7.13,107.5,28.9,42.7,87.8,Healthy,Low,Humidity Deviation
Sugarcane,31.57,71.98,140.51,15.64,8.22,39.4,15.0,35.5,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.09,51.96,151.13,13.49,8.15,118.9,87.8,33.9,84.3,Healthy,Low,Humidity Deviation
Sugarcane,24.19,79.49,164.41,7.67,7.72,55.9,20.8,59.4,98.0,Healthy,Low,Optimal Conditions
Sugarcane,26.9,72.43,185.19,16.89,6.74,106.9,55.5,50.8,98.0,Healthy,Low,Optimal Conditions
